12	6770	1.0
12	7014	1.0
12	7080	1.0
12	7633	1.0
12	8191	1.0
12	8589	1.0
12	8621	1.0
12	9422	1.0
12	10045	1.0
12	10915	1.0
12	11485	1.0
12	11686	1.0
12	12335	1.0
13	533	1.0
13	8255	1.0
14	206	0.634657
14	342	1.0
14	805	0.523434
14	1136	1.0
14	2008	0.541197
14	2072	1.0
14	2605	1.0
14	6041	1.0
14	6245	0.517271
14	9053	0.52439
14	10410	0.629381
15	754	1.0
15	3929	1.0
15	4263	1.0
15	5630	1.0
15	9701	1.0
16	3131	1.0
16	4339	1.0
16	11455	1.0
17	3314	1.0
17	11326	1.0
17	12275	1.0
18	867	1.0
18	4180	1.0
18	6197	1.0
18	8353	1.0
18	8903	1.0
18	11788	1.0
19	136	0.569087
19	1377	1.0
19	6492	1.0
19	10392	0.506564
20	975	0.590004
20	1585	0.614568
20	1924	0.579776
20	5284	0.621745
20	10033	1.0
20	11545	0.588093
21	544	1.0
21	1484	1.0
22	553	1.0
22	4971	1.0
22	7214	1.0
22	9209	1.0
22	11841	1.0
23	433	1.0
23	546	1.0
23	554	1.0
23	603	1.0
23	749	1.0
23	889	1.0
23	1182	1.0
23	1383	1.0
23	1424	1.0
23	1488	1.0
23	1542	1.0
23	1645	1.0
23	1777	1.0
23	2158	1.0
23	2909	1.0
23	3298	1.0
23	3622	1.0
23	3697	1.0
23	4070	1.0
23	4230	1.0
23	4313	1.0
23	4548	1.0
23	5021	1.0
23	5054	1.0
23	5162	1.0
23	5407	1.0
23	5605	1.0
23	5820	1.0
23	7810	1.0
23	8040	1.0
23	8251	1.0
23	8326	1.0
23	8381	1.0
23	8402	1.0
23	8468	1.0
23	8522	1.0
23	9029	1.0
23	9123	1.0
23	9444	1.0
23	9531	1.0
23	10143	1.0
23	10346	1.0
23	10597	1.0
23	10795	1.0
23	10870	1.0
23	10930	1.0
23	11136	1.0
23	11781	1.0
23	12214	1.0
24	1271	1.0
25	342	1.0
25	1178	0.546334
25	2522	1.0
25	2541	1.0
25	2586	1.0
25	2942	1.0
25	3580	1.0
25	4396	1.0
25	4867	1.0
25	5071	1.0
25	5166	1.0
25	6502	1.0
25	6799	1.0
25	9158	1.0
25	10671	0.626939
25	11234	1.0
26	1086	1.0
26	1215	1.0
26	2303	1.0
26	2436	1.0
26	3998	1.0
26	6842	1.0
26	7444	1.0
26	9060	1.0
26	9966	1.0
26	10187	1.0
27	588	0.623044
27	2110	0.599481
27	5937	1.0
28	1908	0.604325
28	3047	0.570798
28	4007	0.569672
29	11276	1.0
30	184	0.644352
31	36	1.0
31	60	1.0
31	263	1.0
31	437	1.0
31	456	1.0
31	481	1.0
31	1311	1.0
31	1390	1.0
31	1409	1.0
31	1839	1.0
31	1880	1.0
31	1924	1.0
31	2249	1.0
31	2420	1.0
31	2452	1.0
31	2506	1.0
31	2541	1.0
31	2566	1.0
31	2751	1.0
31	2953	1.0
31	3099	1.0
31	3142	1.0
31	3264	1.0
31	3431	1.0
31	3466	1.0
31	3555	1.0
31	3716	1.0
31	3812	1.0
31	4370	1.0
31	5209	1.0
31	5285	1.0
31	5833	1.0
31	7271	1.0
31	7736	1.0
31	7993	1.0
31	8219	1.0
31	9044	1.0
31	9182	1.0
31	9307	1.0
31	9385	1.0
31	9424	1.0
31	9436	1.0
31	9554	1.0
31	10340	1.0
31	10573	1.0
31	10640	1.0
31	10670	1.0
31	12076	1.0
31	12089	1.0
31	12140	1.0
31	12248	1.0
31	12316	1.0
31	12392	1.0
32	417	0.633398
33	2680	0.510356
33	10727	1.0
34	2704	1.0
34	3053	1.0
34	3384	1.0
34	6675	1.0
35	9117	0.506379
35	9288	1.0
36	3731	1.0
36	9136	1.0
36	9205	1.0
37	460	0.598937
37	905	1.0
37	1921	1.0
37	1955	1.0
37	2868	1.0
37	6082	1.0
37	6348	1.0
37	8367	0.596759
37	9957	1.0
37	11251	1.0
39	1421	1.0
39	1924	0.608499
39	12140	0.604876
40	986	0.637461
40	2012	1.0
40	5307	1.0
40	5598	1.0
40	7512	1.0
41	1952	0.632607
41	10455	0.596192
42	194	0.593234
42	542	1.0
42	611	0.528866
42	1966	0.595139
42	2443	0.533156
42	3728	1.0
42	4522	1.0
42	4971	1.0
42	5462	0.559366
42	6129	0.569872
42	9225	0.59755
42	10451	1.0
42	12298	1.0
43	2110	1.0
43	11545	1.0
44	107	0.511091
44	366	0.533156
44	456	1.0
44	1308	0.530437
44	1695	0.554734
44	1750	0.513788
44	2717	1.0
44	2781	1.0
44	3744	1.0
44	3846	0.557705
44	4412	0.630849
44	4815	0.630618
44	5926	1.0
44	6135	0.524553
44	9045	0.534071
44	9947	1.0
44	10359	1.0
44	10416	1.0
44	10613	0.627473
44	11948	0.539461
44	12202	1.0
44	12339	0.557174
45	713	0.510786
45	933	0.587831
45	1274	1.0
45	3317	1.0
45	3911	1.0
45	7865	1.0
45	7952	0.574132
45	8384	1.0
45	11404	1.0
46	4023	1.0
46	4659	1.0
46	10915	1.0
47	365	1.0
47	485	1.0
47	2165	0.628927
47	3092	1.0
47	3112	1.0
47	3421	0.544421
47	4192	0.5689
47	5297	1.0
47	5927	1.0
47	7550	0.633056
47	7714	1.0
47	7934	0.538953
47	8406	0.505476
47	9124	0.620867
47	9764	1.0
47	10028	1.0
47	10117	1.0
47	10578	0.527344
47	11958	1.0
48	1421	1.0
48	2978	1.0
48	3090	1.0
48	3511	1.0
48	4915	1.0
48	6225	1.0
48	7306	1.0
48	11217	1.0
48	11736	1.0
49	142	1.0
49	3852	1.0
49	3858	1.0
49	9432	1.0
50	668	1.0
50	1846	1.0
50	2835	1.0
50	2911	1.0
50	3383	1.0
50	6865	1.0
50	9396	1.0
50	9550	1.0
50	11493	1.0
50	12073	1.0
51	342	1.0
51	2557	1.0
51	3477	1.0
51	4577	1.0
51	7810	0.544301
51	8659	0.579074
51	9073	0.581884
51	10340	0.575448
51	10538	1.0
52	1215	1.0
52	2303	1.0
52	2436	1.0
52	3965	1.0
52	4549	1.0
52	5647	1.0
52	6050	1.0
52	9060	1.0
52	9966	1.0
52	11576	1.0
53	5305	1.0
53	10904	1.0
54	2669	1.0
54	11812	1.0
55	393	1.0
55	2074	0.628056
55	2116	1.0
55	2377	1.0
55	3103	0.588455
55	4908	1.0
55	7608	1.0
55	9330	1.0
55	9470	0.554908
55	10213	1.0
55	10770	0.63157
56	2978	1.0
56	4691	1.0
56	9586	0.562382
56	9846	1.0
56	10746	1.0
58	277	0.619347
58	2170	0.615861
58	2330	0.636679
58	4644	0.624149
59	2025	0.622126
59	2746	0.625254
59	3441	0.622814
60	305	1.0
60	3258	1.0
60	11597	1.0
61	6731	1.0
62	286	1.0
62	398	1.0
62	1059	1.0
62	1111	1.0
62	1453	1.0
62	1749	1.0
62	2270	0.514773
62	3533	1.0
62	3661	1.0
62	4197	1.0
62	4388	1.0
62	5290	1.0
62	5892	1.0
62	6473	1.0
62	6855	1.0
62	7014	1.0
62	7316	1.0
62	8039	0.512245
62	8546	1.0
62	8985	0.512345
62	9454	1.0
62	9786	1.0
62	10042	1.0
62	10451	1.0
62	10584	1.0
62	10684	1.0
62	11000	1.0
62	11300	1.0
62	11529	1.0
62	11834	1.0
62	11848	1.0
62	12298	1.0
63	239	1.0
63	279	1.0
63	2110	1.0
63	4927	1.0
63	5299	1.0
63	6596	1.0
63	7582	1.0
63	9889	1.0
64	204	1.0
64	4932	0.633197
64	4992	0.59738
64	5063	1.0
64	5279	1.0
64	5968	1.0
64	6779	1.0
64	6906	1.0
64	6985	1.0
64	8639	1.0
64	8679	0.631421
64	8839	1.0
64	8921	1.0
64	9292	1.0
64	9313	1.0
64	9875	0.59821
64	10107	1.0
64	10621	1.0
64	10679	0.629642
65	712	0.556035
65	1540	1.0
65	5787	1.0
65	6947	1.0
65	10493	1.0
65	12004	0.520842
66	1561	1.0
66	3867	0.638626
66	4721	1.0
66	10589	1.0
67	282	0.505268
67	4009	1.0
67	7571	1.0
67	12052	1.0
68	2808	0.646109
68	4267	0.532538
68	4355	0.646109
68	4862	0.548527
68	6059	0.569102
68	7321	0.548527
68	7624	0.646109
68	8782	0.508459
68	11353	0.548527
69	8271	1.0
70	12111	1.0
71	1313	1.0
71	2158	1.0
71	2467	1.0
71	3679	0.582956
71	6277	0.502411
71	11572	0.607932
71	11573	1.0
72	1686	1.0
72	1941	1.0
72	1948	1.0
72	2977	1.0
72	5479	1.0
72	7923	1.0
72	9057	1.0
72	12066	0.504153
73	113	1.0
73	126	1.0
73	129	1.0
73	211	1.0
73	247	1.0
73	295	1.0
73	322	1.0
73	360	1.0
73	460	1.0
73	519	1.0
73	529	1.0
73	532	1.0
73	569	1.0
73	618	1.0
73	731	1.0
73	752	1.0
73	798	1.0
73	800	1.0
73	801	1.0
73	1056	1.0
73	1063	1.0
73	1137	0.571622
73	1174	1.0
73	1175	1.0
73	1454	1.0
73	1875	1.0
73	1896	1.0
73	1941	1.0
73	1953	1.0
73	2048	1.0
73	2109	1.0
73	2198	1.0
73	2210	1.0
73	2226	1.0
73	2347	1.0
73	2374	1.0
73	2442	1.0
73	2469	1.0
73	2480	1.0
73	2550	0.549657
73	2563	1.0
73	3022	1.0
73	3101	1.0
73	3159	1.0
73	3179	1.0
73	3309	1.0
73	3435	1.0
73	3448	1.0
73	3463	1.0
73	3670	1.0
73	3753	1.0
73	3896	1.0
73	3922	1.0
73	4094	1.0
73	4289	1.0
73	4317	1.0
73	4465	1.0
73	4531	1.0
73	4619	1.0
73	4728	1.0
73	4755	1.0
73	4965	1.0
73	5117	1.0
73	5232	1.0
73	5260	1.0
73	5315	1.0
73	5351	1.0
73	5411	1.0
73	5451	1.0
73	5545	1.0
73	5619	1.0
73	5631	1.0
73	5727	1.0
73	5733	1.0
73	5818	1.0
73	5851	1.0
73	5903	1.0
73	5919	1.0
73	5940	1.0
73	5942	1.0
73	5957	0.577825
73	6010	1.0
73	6115	1.0
73	6125	1.0
73	6148	1.0
73	6173	1.0
73	6232	1.0
73	6254	1.0
73	6374	1.0
73	6396	1.0
73	6410	1.0
73	6412	1.0
73	6444	1.0
73	6512	1.0
73	6613	1.0
73	6700	1.0
73	6764	1.0
73	6770	1.0
73	6851	1.0
73	6892	1.0
73	6906	1.0
73	6918	1.0
73	6926	1.0
73	7003	1.0
73	7069	1.0
73	7176	0.517213
73	7387	1.0
73	7454	1.0
73	7606	1.0
73	7622	1.0
73	7625	1.0
73	7652	1.0
73	7669	1.0
73	7799	1.0
73	7837	1.0
73	7855	1.0
73	7857	1.0
73	7918	1.0
73	8001	1.0
73	8002	1.0
73	8061	1.0
73	8154	1.0
73	8176	1.0
73	8182	1.0
73	8187	1.0
73	8229	1.0
73	8277	1.0
73	8307	1.0
73	8431	1.0
73	8529	1.0
73	8541	1.0
73	8548	1.0
73	8562	1.0
73	8566	1.0
73	8575	1.0
73	8604	1.0
73	8609	1.0
73	8685	1.0
73	8694	1.0
73	8714	1.0
73	8757	1.0
73	8955	1.0
73	9259	1.0
73	9261	0.568205
73	9270	1.0
73	9287	1.0
73	9352	1.0
73	9440	1.0
73	9488	1.0
73	9523	1.0
73	9574	1.0
73	9668	1.0
73	9672	1.0
73	9689	1.0
73	9703	1.0
73	9873	1.0
73	9883	1.0
73	9952	1.0
73	9969	1.0
73	9970	1.0
73	9991	1.0
73	10058	1.0
73	10072	1.0
73	10316	1.0
73	10352	1.0
73	10402	1.0
73	10495	1.0
73	10599	1.0
73	10703	1.0
73	10802	1.0
73	10851	1.0
73	10866	1.0
73	10899	1.0
73	10933	1.0
73	11026	1.0
73	11049	1.0
73	11066	1.0
73	11140	0.513545
73	11202	1.0
73	11211	1.0
73	11365	1.0
73	11483	1.0
73	11699	1.0
73	11750	1.0
73	11839	1.0
73	12006	1.0
73	12042	1.0
73	12066	1.0
73	12097	1.0
73	12158	1.0
73	12202	1.0
73	12220	1.0
73	12263	1.0
74	1339	1.0
74	2110	1.0
74	2157	1.0
74	5994	1.0
74	6032	1.0
74	8417	1.0
74	8766	1.0
74	10289	1.0
74	12073	1.0
75	1198	1.0
75	12314	1.0
76	488	1.0
76	2017	1.0
76	3042	1.0
76	10532	0.633813
76	10722	1.0
77	1120	1.0
77	2928	0.540214
77	6241	0.535015
77	7013	0.543772
77	7231	0.567009
77	7286	1.0
77	7865	1.0
77	8384	1.0
77	8856	0.529402
77	9451	1.0
77	9594	0.551582
77	11134	0.633279
78	6129	0.626632
78	6744	1.0
78	6998	0.635053
78	7127	0.630239
78	9190	0.571053
78	9420	1.0
78	10045	0.628873
79	4310	1.0
80	479	1.0
80	735	1.0
80	1214	1.0
80	3248	1.0
80	4337	0.639228
80	5879	1.0
80	8751	1.0
80	9609	1.0
81	1339	1.0
82	93	0.591219
82	239	0.620169
82	256	1.0
82	278	1.0
82	568	1.0
82	699	1.0
82	783	0.626676
82	825	1.0
82	840	1.0
82	891	0.594663
82	894	1.0
82	908	0.54452
82	933	0.562828
82	975	1.0
82	1051	1.0
82	1081	1.0
82	1152	0.554893
82	1184	1.0
82	1197	1.0
82	1506	1.0
82	1572	1.0
82	1579	1.0
82	1676	0.628107
82	1838	0.616025
82	1963	0.628855
82	2069	1.0
82	2168	0.576681
82	2221	1.0
82	2276	1.0
82	2317	0.621051
82	2335	0.523015
82	2344	1.0
82	2353	0.626332
82	2439	1.0
82	2552	1.0
82	2621	1.0
82	2627	1.0
82	2654	0.552463
82	2686	1.0
82	2691	1.0
82	2821	0.622157
82	2856	1.0
82	3093	0.504267
82	3129	1.0
82	3183	0.627246
82	3271	1.0
82	3326	1.0
82	3371	1.0
82	3410	0.504455
82	3417	1.0
82	3483	1.0
82	3489	0.623837
82	3600	1.0
82	3677	1.0
82	3679	1.0
82	3739	0.618352
82	3744	0.618214
82	3882	1.0
82	4023	0.520442
82	4033	0.568397
82	4106	1.0
82	4129	0.622402
82	4202	0.589481
82	4233	1.0
82	4238	1.0
82	4339	1.0
82	4392	1.0
82	4603	0.559864
82	4693	0.627073
82	4707	1.0
82	4743	1.0
82	4745	1.0
82	4760	1.0
82	4768	1.0
82	4791	1.0
82	4800	0.627064
82	4824	1.0
82	4825	0.527654
82	4865	1.0
82	5080	1.0
82	5116	0.628846
82	5163	1.0
82	5263	0.621018
82	5288	1.0
82	5695	0.501999
82	5879	0.619181
82	5984	1.0
82	6004	0.619045
82	6086	1.0
82	6094	1.0
82	6116	1.0
82	6136	1.0
82	6215	1.0
82	6272	1.0
82	6286	1.0
82	6345	1.0
82	6349	0.564176
82	6361	0.567787
82	6689	1.0
82	6890	1.0
82	6898	0.6206
82	6994	0.601659
82	7307	0.625503
82	7362	0.628107
82	7397	1.0
82	7399	1.0
82	7408	0.548124
82	7521	0.6271
82	7524	1.0
82	7571	1.0
82	7725	0.615422
82	7912	1.0
82	7949	1.0
82	8002	1.0
82	8023	0.621073
82	8181	1.0
82	8245	0.620577
82	8289	0.617761
82	8298	1.0
82	8350	1.0
82	8508	1.0
82	8586	0.631666
82	8598	0.621433
82	8697	1.0
82	8762	1.0
82	8788	0.576007
82	8797	1.0
82	8804	1.0
82	8823	0.564058
82	8824	1.0
82	8856	1.0
82	8858	0.580797
82	8948	1.0
82	9057	0.562346
82	9172	1.0
82	9190	0.56736
82	9352	0.555707
82	9467	1.0
82	9591	0.622706
82	9608	1.0
82	9685	1.0
82	9773	0.624704
82	9781	1.0
82	9822	1.0
82	9852	0.571684
82	9864	1.0
82	9912	1.0
82	9921	1.0
82	9924	1.0
82	10125	1.0
82	10280	0.568623
82	10505	1.0
82	10565	1.0
82	10579	1.0
82	10638	0.62427
82	10648	1.0
82	10651	0.537466
82	10666	0.622284
82	10713	0.591274
82	10766	0.628855
82	10794	0.523894
82	10915	1.0
82	11078	0.622388
82	11122	0.586899
82	11124	1.0
82	11189	1.0
82	11228	1.0
82	11229	1.0
82	11299	0.604467
82	11355	1.0
82	11367	1.0
82	11372	0.514626
82	11491	1.0
82	11570	0.574059
82	11586	0.618594
82	11665	0.579002
82	11669	1.0
82	11700	1.0
82	11773	1.0
82	11779	0.51506
82	11845	1.0
82	11910	1.0
82	11986	0.508512
82	11987	1.0
82	12026	1.0
82	12073	0.619111
82	12234	1.0
82	12339	0.617097
82	12358	1.0
83	124	1.0
83	977	1.0
83	1148	1.0
83	1232	1.0
83	1924	0.612098
83	2707	1.0
83	2785	1.0
83	3170	1.0
83	3212	1.0
83	3894	1.0
83	4853	1.0
83	7533	1.0
83	9412	0.624803
83	11275	1.0
83	11968	1.0
83	12140	1.0
83	12301	1.0
84	156	1.0
84	1118	1.0
84	1468	1.0
84	4646	1.0
84	4706	1.0
84	7325	1.0
84	7997	1.0
84	9839	1.0
85	194	1.0
85	339	1.0
85	488	1.0
85	1508	1.0
85	2054	1.0
85	2326	1.0
85	4700	1.0
85	5260	0.559222
85	5303	1.0
85	5681	1.0
85	5882	1.0
85	6089	1.0
85	7080	1.0
85	8360	0.619725
85	8520	0.627441
85	8621	1.0
85	8953	1.0
85	9134	0.5502
85	9583	1.0
85	10537	1.0
85	10605	1.0
86	7795	1.0
87	458	1.0
87	3161	1.0
87	6764	1.0
87	8431	1.0
87	11493	1.0
87	12006	1.0
88	4853	1.0
88	5143	1.0
88	7152	0.571384
88	10378	1.0
89	239	1.0
89	1536	1.0
89	2017	1.0
89	2912	1.0
89	7471	0.594503
90	3849	1.0
90	7154	1.0
90	8777	1.0
90	10435	1.0
90	11455	1.0
91	96	1.0
91	2006	0.627295
91	6410	1.0
91	7228	0.628459
91	9122	0.639797
92	7530	0.619149
93	702	1.0
93	990	1.0
93	1889	1.0
93	2054	1.0
93	3738	1.0
93	4233	1.0
93	4392	1.0
93	5103	1.0
93	5804	1.0
93	7080	1.0
93	8621	1.0
93	9258	1.0
93	9924	1.0
93	10659	1.0
93	11397	1.0
93	11534	1.0
93	11817	1.0
94	1282	1.0
94	2239	1.0
94	3709	1.0
94	7944	1.0
94	10853	1.0
94	12122	1.0
95	3421	1.0
96	682	1.0
96	1545	1.0
96	2239	1.0
96	2678	1.0
96	9889	1.0
97	307	1.0
97	367	0.527738
97	662	1.0
98	3948	1.0
98	10638	1.0
99	1024	1.0
100	9875	1.0
101	7878	1.0
102	6197	1.0
103	1064	1.0
103	1514	1.0
103	1557	1.0
103	2137	1.0
103	2301	1.0
103	3113	1.0
103	4257	0.616041
103	6137	1.0
103	8204	1.0
103	8626	1.0
103	9634	1.0
103	10727	1.0
103	10915	1.0
103	11825	1.0
104	6401	1.0
105	579	1.0
105	1581	1.0
105	2098	1.0
105	2577	1.0
105	4269	1.0
105	4314	1.0
105	4412	1.0
105	4432	1.0
105	4868	1.0
105	5257	1.0
105	5558	1.0
105	5583	1.0
105	5630	1.0
105	5856	1.0
105	6516	1.0
105	6730	1.0
105	7571	1.0
105	8393	1.0
105	8766	1.0
105	8864	1.0
105	10034	1.0
105	10311	1.0
105	10369	1.0
105	10371	1.0
105	11151	1.0
105	11659	1.0
105	11917	1.0
105	11938	1.0
106	1584	0.55722
106	8827	0.559353
106	9292	0.550737
106	10425	0.594863
107	498	0.628508
107	3432	0.515857
107	4412	0.587286
107	4815	0.630345
107	5053	0.531739
107	5739	0.628011
107	6135	0.632121
107	7132	0.56346
107	9406	0.592453
107	10729	0.507761
107	11535	0.537178
107	11714	0.586317
108	732	1.0
109	124	0.516734
109	1838	0.621911
109	4655	1.0
109	8214	1.0
110	864	1.0
110	1415	1.0
110	1490	1.0
110	1740	1.0
110	3178	1.0
110	3731	1.0
110	4552	1.0
110	5682	1.0
110	5732	1.0
110	5822	1.0
110	6100	1.0
110	6419	1.0
110	6530	1.0
110	7204	1.0
110	7935	1.0
110	9544	1.0
110	11224	1.0
110	12149	1.0
111	147	0.535857
111	2796	0.646109
111	3564	0.646109
111	4252	0.646109
111	4440	0.646109
111	5036	0.646109
111	7324	0.646109
111	8995	0.646109
111	9174	0.577114
111	9767	0.577114
111	9993	0.646109
111	10271	0.535857
111	10686	0.577114
111	10824	0.535857
111	11351	0.646109
111	12076	0.506564
111	12219	0.535857
112	9273	0.577848
113	402	1.0
113	920	1.0
113	1010	1.0
113	1352	1.0
113	1831	0.546889
113	2133	1.0
113	2210	1.0
113	2228	1.0
113	2739	1.0
113	2751	1.0
113	3129	1.0
113	3922	1.0
113	4014	1.0
113	4261	1.0
113	4678	1.0
113	4834	1.0
113	5070	0.51057
113	5373	1.0
113	5564	1.0
113	5851	1.0
113	6254	1.0
113	6717	1.0
113	6843	1.0
113	6928	1.0
113	6985	1.0
113	7069	1.0
113	7387	1.0
113	7454	1.0
113	7591	1.0
113	7669	1.0
113	7782	1.0
113	7988	1.0
113	8229	1.0
113	8541	1.0
113	8566	1.0
113	9439	1.0
113	9478	1.0
113	9952	1.0
113	10156	1.0
113	10379	1.0
113	11202	1.0
113	11453	1.0
113	11724	1.0
113	12097	1.0
113	12211	1.0
114	781	1.0
114	6652	1.0
114	7980	1.0
114	11695	0.591247
115	2047	1.0
115	2680	1.0
115	3233	1.0
115	3744	1.0
115	3765	1.0
115	6043	1.0
115	6249	1.0
115	6918	1.0
115	7575	1.0
115	10613	1.0
115	10654	1.0
115	11187	1.0
115	11496	1.0
115	11696	1.0
115	12263	1.0
116	4646	1.0
116	6113	1.0
116	8675	0.581004
116	9870	0.581107
117	4569	1.0
117	8494	1.0
117	10795	1.0
118	272	1.0
118	1551	1.0
118	1924	1.0
118	2647	1.0
118	3085	1.0
118	3177	1.0
118	4956	1.0
118	5151	1.0
118	5425	1.0
118	7337	1.0
118	8216	1.0
118	8677	1.0
118	9540	1.0
118	10427	1.0
119	223	1.0
119	281	1.0
119	305	1.0
119	387	1.0
119	548	1.0
119	577	1.0
119	677	1.0
119	813	1.0
119	867	1.0
119	1015	1.0
119	1204	1.0
119	1250	1.0
119	1606	1.0
119	1634	1.0
119	1651	1.0
119	1861	1.0
119	2006	1.0
119	2085	1.0
119	2252	1.0
119	2333	1.0
119	2345	1.0
119	2419	1.0
119	2450	1.0
119	2536	1.0
119	2562	1.0
119	2606	1.0
119	2846	1.0
119	3029	1.0
119	3258	1.0
119	3274	1.0
119	3296	1.0
119	3353	1.0
119	3373	1.0
119	3441	1.0
119	3701	1.0
119	3979	1.0
119	4083	1.0
119	4367	1.0
119	4422	1.0
119	4599	1.0
119	4719	1.0
119	4950	1.0
119	5038	1.0
119	5041	1.0
119	5192	1.0
119	5343	1.0
119	5386	1.0
119	5499	1.0
119	5506	1.0
119	5611	1.0
119	5629	1.0
119	5653	1.0
119	5880	1.0
119	5882	1.0
119	6002	1.0
119	6176	1.0
119	6358	1.0
119	6476	1.0
119	6762	1.0
119	6804	1.0
119	6992	1.0
119	7105	1.0
119	7308	1.0
119	7567	1.0
119	7611	1.0
119	7613	1.0
119	7802	1.0
119	7836	1.0
119	7844	1.0
119	7906	1.0
119	7953	1.0
119	8123	1.0
119	8199	1.0
119	8496	1.0
119	8835	1.0
119	8991	1.0
119	9386	1.0
119	9429	1.0
119	9869	1.0
119	10003	1.0
119	10179	1.0
119	10210	1.0
119	10327	1.0
119	10486	1.0
119	10537	1.0
119	10811	1.0
119	10897	1.0
119	11046	1.0
119	11083	1.0
119	11282	1.0
119	11298	1.0
119	11323	1.0
119	11326	1.0
119	11356	1.0
119	11468	1.0
119	11470	1.0
119	11509	1.0
119	11524	1.0
119	11629	1.0
119	11639	1.0
119	11816	1.0
119	11823	1.0
119	11829	1.0
119	11891	1.0
119	11898	1.0
119	11967	1.0
119	12129	1.0
119	12142	1.0
119	12316	1.0
119	12357	1.0
119	12365	1.0
119	12379	1.0
122	4197	1.0
123	1025	0.503069
123	1282	1.0
123	11399	1.0
124	462	0.630678
124	489	1.0
124	1148	1.0
124	1244	1.0
124	2103	1.0
124	2247	0.602483
124	2279	1.0
124	2559	0.526042
124	3081	1.0
124	3122	0.631751
124	3572	1.0
124	3701	0.517486
124	4124	1.0
124	4169	0.521093
124	4219	1.0
124	5700	0.618187
124	5749	1.0
124	5804	0.627322
124	6282	0.514909
124	7311	1.0
124	7813	0.615483
124	8135	1.0
124	10327	1.0
124	10489	0.517395
124	10514	0.572581
124	10927	0.569219
124	10989	0.508966
124	11019	0.627135
124	11307	1.0
124	11413	1.0
124	11444	0.504822
124	11493	1.0
125	1269	1.0
125	9722	1.0
126	211	1.0
126	295	1.0
126	343	1.0
126	529	1.0
126	1175	1.0
126	2117	1.0
126	2374	1.0
126	3448	1.0
126	4458	1.0
126	4592	1.0
126	4755	1.0
126	5117	1.0
126	5232	1.0
126	5260	1.0
126	5411	1.0
126	6374	1.0
126	6465	1.0
126	6906	1.0
126	7069	1.0
126	7176	1.0
126	7470	1.0
126	7755	1.0
126	7799	1.0
126	7837	1.0
126	8182	1.0
126	8229	1.0
126	8566	1.0
126	8694	1.0
126	8727	1.0
126	9261	1.0
126	9396	1.0
126	9523	1.0
126	9689	1.0
126	10316	1.0
126	10364	1.0
126	10851	1.0
126	10899	1.0
126	11066	1.0
126	11140	1.0
126	11839	1.0
126	12202	1.0
127	496	1.0
127	3570	1.0
127	9579	1.0
127	10323	1.0
127	10568	1.0
127	11103	1.0
127	12015	1.0
128	10539	1.0
129	247	1.0
129	322	1.0
